Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
GD,37,AdultIncome,0.9+0,0.07549602950721966,0.08412066965025693,0.0011421959683868652
GD,40,AdultIncome,0.9+0,0.08601925506954468,0.08412066965025693,0.0012185407095203296
GD,43,AdultIncome,0.9+0,0.08965588980991004,0.08412066965025693,0.0012434472322782847
GD,46,AdultIncome,0.9+0,0.09525267067533225,0.08412066965025693,0.001281778370802778
GD,49,AdultIncome,0.9+0,0.0973755766395574,0.08412066965025693,0.0012950147181637886
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12561647809689586,0.13185811370793968,0.0013185811370793968
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.0896773572681254,0.08619260732637163,0.0012001255369634852
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.0896773572681254,0.08619260732637163,0.0012001255369634852
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.05038074057225671,0.05310571883320941,0.0007189958220809941
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.05038074057225671,0.05262381098633041,0.0005262381098633042
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.04658576156094429,0.018793863374890044,0.00036967563577375686
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.04658576156094429,0.018793863374890044,0.00036967563577375686
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.04658576156094429,0.018793863374890044,0.00036967563577375686
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.038276063945491164,0.015896263414045084,0.00029460690527145317
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.02444295339045203,0.015451706728426513,0.00014110308509218661
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.02444295339045203,0.015451706728426513,7.148869500122305e-05
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.02444295339045203,0.015451706728426513,4.440341854252692e-05
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.02444295339045203,0.015451706728426513,4.440341854252692e-05
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.02444295339045203,0.015451706728426513,4.440341854252692e-05
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.02444295339045203,0.015761748488076096,4.689104711899093e-05
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.02444295339045203,0.016979157449620447,5.906513673443437e-05
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.02444295339045203,0.01789668459490966,6.824040818732649e-05
OGD-OGD,1,AdultIncome,0.95+0.9,0.12364789257739649,0.13185811370793968,0.0013185811370793968
OGD-OGD,4,AdultIncome,0.95+0.9,0.05559658262696287,0.08619260732637163,0.0010812855311825855
OGD-OGD,7,AdultIncome,0.95+0.9,0.03431657706973712,0.04891803493993867,0.0006343362127677997
OGD-OGD,10,AdultIncome,0.95+0.9,0.024341198274529983,0.020719137235176287,0.00020719137235176286
OGD-OGD,13,AdultIncome,0.95+0.9,0.09518235594889425,0.06735003196385533,0.0005979075394151027
OGD-OGD,16,AdultIncome,0.95+0.9,0.01755212684006635,0.008669805590410105,0.0001038918018771516
OGD-OGD,19,AdultIncome,0.95+0.9,0.01755212684006635,0.008669805590410105,0.0001038918018771516
OGD-OGD,22,AdultIncome,0.95+0.9,0.010582657885118078,0.007559278022345057,0.0001038918018771516
OGD-OGD,25,AdultIncome,0.95+0.9,0.010582657885118078,0.007559278022345057,0.0001038918018771516
OGD-OGD,28,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,31,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,34,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,37,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,40,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,43,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,46,AdultIncome,0.95+0.9,0.00900552754832994,0.007559278022345057,0.0001038918018771516
OGD-OGD,49,AdultIncome,0.95+0.9,0.010718357361846302,0.010455912819109008,2.896634796763973e-05
OGD,1,AdultIncome,0.9+0,0.12364789257739649,0.13185811370793968,0.0013185811370793968
OGD,4,AdultIncome,0.9+0,0.021326344728868362,0.051013717222690234,0.0006099959640721953
OGD,7,AdultIncome,0.9+0,0.008477740222250734,0.051013717222690234,0.0005651927502391761
OGD,10,AdultIncome,0.9+0,0.0023050354231824235,0.051013717222690234,0.0005379490091534953
OGD,13,AdultIncome,0.9+0,0.014185434851717705,0.051013717222690234,0.0005379490091534953
OGD,16,AdultIncome,0.9+0,0.03237915550296087,0.051013717222690234,0.0005379490091534953
OGD,19,AdultIncome,0.9+0,0.0020722737533085743,0.051013717222690234,0.0005379490091534953
OGD,22,AdultIncome,0.9+0,0.0009516645815247163,0.051013717222690234,0.000532312320343147
OGD,25,AdultIncome,0.9+0,0.004633094318298847,0.051013717222690234,0.0005338132233644446
OGD,28,AdultIncome,0.9+0,0.008324802875179277,0.051013717222690234,0.0005338132233644446
OGD,31,AdultIncome,0.9+0,0.001162944356177164,0.051013717222690234,0.0005338132233644446
OGD,34,AdultIncome,0.9+0,0.0008584449531665702,0.051013717222690234,0.0005386241905935069
OGD,37,AdultIncome,0.9+0,0.00038525157979878806,0.051013717222690234,0.0005342874082074405
OGD,40,AdultIncome,0.9+0,0.0004358012456500278,0.051013717222690234,0.0005371504277118424
OGD,43,AdultIncome,0.9+0,0.00016429685882466056,0.051013717222690234,0.0005350578795536574
OGD,46,AdultIncome,0.9+0,0.00027234785342026305,0.051013717222690234,0.0005365804640803807
OGD,49,AdultIncome,0.9+0,0.000875159476807193,0.051013717222690234,0.0005353594907137534
Hedge,1,AdultIncome,0.9+0,0.12364789257739649,0.13185811370793968,0.0013185811370793968
Hedge,4,AdultIncome,0.9+0,0.05058226928819812,0.06813829261750591,0.0008577211991329876
Hedge,7,AdultIncome,0.9+0,0.016691704737132447,0.06813829261750591,0.0007650806815060865
Hedge,10,AdultIncome,0.9+0,0.02016505316813804,0.06813829261750591,0.0007093892103743015
Hedge,13,AdultIncome,0.9+0,0.0007205806648528948,0.06813829261750591,0.0007093892103743015
Hedge,16,AdultIncome,0.9+0,0.002629821990231839,0.06813829261750591,0.0006977063224384826
Hedge,19,AdultIncome,0.9+0,0.0009383165400257595,0.06813829261750591,0.0007069900395610364
Hedge,22,AdultIncome,0.9+0,0.007216300264056872,0.06813829261750591,0.0007069900395610364
Hedge,25,AdultIncome,0.9+0,8.663401146077463e-05,0.06813829261750591,0.0007069900395610364
Hedge,28,AdultIncome,0.9+0,0.0034567280855848123,0.06813829261750591,0.0007069900395610364
Hedge,31,AdultIncome,0.9+0,3.727414186396788e-05,0.06813829261750591,0.0007067465630002439
Hedge,34,AdultIncome,0.9+0,0.00043662838496953606,0.06813829261750591,0.0007053540107164715
Hedge,37,AdultIncome,0.9+0,1.0566759384274538e-05,0.06813829261750591,0.0007069133847066394
Hedge,40,AdultIncome,0.9+0,0.0002245669420384404,0.06813829261750591,0.0007076596055074133
Hedge,43,AdultIncome,0.9+0,1.4864506667081297e-05,0.06813829261750591,0.0007068247056247702
Hedge,46,AdultIncome,0.9+0,0.0005717768938466273,0.06813829261750591,0.0007068803993975769
Hedge,49,AdultIncome,0.9+0,7.753596527266572e-06,0.06813829261750591,0.0007068803993975769
Prod,1,AdultIncome,0.9+0,0.12364789257739649,0.13185811370793968,0.0013185811370793968
Prod,4,AdultIncome,0.9+0,0.03786345926666654,0.08619260732637163,0.0010194499507170604
Prod,7,AdultIncome,0.9+0,0.04654399379835375,0.0567663153578647,0.0005770882182257036
Prod,10,AdultIncome,0.9+0,0.004608116114946379,0.0567663153578647,0.0005770882182257036
Prod,13,AdultIncome,0.9+0,0.00307292703844311,0.0567663153578647,0.0005999499024607702
Prod,16,AdultIncome,0.9+0,0.0016118403874753613,0.0567663153578647,0.0005875362619841857
Prod,19,AdultIncome,0.9+0,0.0012052217649829314,0.0567663153578647,0.0005973593861944827
Prod,22,AdultIncome,0.9+0,0.0007960658026249369,0.0567663153578647,0.0005903808762102496
Prod,25,AdultIncome,0.9+0,0.004857246713157186,0.0567663153578647,0.0005911470956095081
Prod,28,AdultIncome,0.9+0,0.0005025613307891531,0.0567663153578647,0.0005914043292713065
Prod,31,AdultIncome,0.9+0,0.0001933313395898454,0.0567663153578647,0.0005938309140494247
Prod,34,AdultIncome,0.9+0,0.0003331458320606764,0.0567663153578647,0.0005919950828284143
Prod,37,AdultIncome,0.9+0,7.901298760523543e-05,0.0567663153578647,0.0005933066740241666
Prod,40,AdultIncome,0.9+0,0.0010264940556961243,0.0567663153578647,0.0005933066740241666
Prod,43,AdultIncome,0.9+0,4.239358931407527e-05,0.0567663153578647,0.0005932366624549146
Prod,46,AdultIncome,0.9+0,0.000548783715583879,0.0567663153578647,0.0005932366624549146
Prod,49,AdultIncome,0.9+0,2.2912678470073458e-05,0.0567663153578647,0.0005932366624549146
GD,1,AdultIncome,0.9+0,0.12364789257739649,0.13185811370793968,0.0013185811370793968
GD,4,AdultIncome,0.9+0,0.19550375896224448,0.13492554284767114,0.0012655491463616775
GD,7,AdultIncome,0.9+0,0.17803948467818811,0.11668951403944972,0.0012506014225095313
GD,10,AdultIncome,0.9+0,0.1177777710716234,0.08619260732637163,0.0008868295209680094
GD,13,AdultIncome,0.9+0,0.20397092539790246,0.1397314219048298,0.001425273058068186
GD,16,AdultIncome,0.9+0,0.12245714894373748,0.08619260732637163,0.0008868295209680094
GD,19,AdultIncome,0.9+0,0.17335334464186203,0.11667220930741694,0.0012190360438848228
GD,22,AdultIncome,0.9+0,0.24302409676263909,0.16693477525250333,0.0015856414704099994
GD,25,AdultIncome,0.9+0,0.025791459708477654,0.08619260732637163,0.0008868295209680094
GD,28,AdultIncome,0.9+0,0.06325609485713114,0.08619260732637163,0.0008868295209680094
GD,31,AdultIncome,0.9+0,0.07763068381679875,0.08619260732637163,0.0008868295209680094
GD,34,AdultIncome,0.9+0,0.0974929818637326,0.08619260732637163,0.0008868295209680094
GD,37,AdultIncome,0.9+0,0.10436830320191608,0.08619260732637163,0.0008868295209680094
GD,40,AdultIncome,0.9+0,0.1149494227413799,0.08619260732637163,0.0008868295209680094
GD,43,AdultIncome,0.9+0,0.118995552165836,0.08619260732637163,0.0008868295209680094
GD,46,AdultIncome,0.9+0,0.1245553356260935,0.08713538233024264,0.0008868295209680094
GD,49,AdultIncome,0.9+0,0.12650997756696675,0.0884433555581718,0.0009035037280954474
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12663185378590078,0.1268025857782198,0.0012680258577821978
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.08888484545972772,0.09101902571094349,0.0009101902571094348
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.05535278980728463,0.04204146102360397,0.0007425796394341084
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.05535278980728463,0.03853804077573346,0.0007425796394341084
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.0395739623744908,0.03853804077573346,0.00021594601326298677
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.0395739623744908,0.03853804077573346,0.00021594601326298677
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.029040102262542812,0.03853804077573346,0.00018517358382956532
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.027159437862130178,0.03853804077573346,0.00018517358382956532
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.027159437862130178,0.03853804077573346,0.00018517358382956532
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.027159437862130178,0.03853804077573346,0.00018517358382956532
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.020059881650720354,0.03853804077573346,0.0002794231721264254
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.020059881650720354,0.03853804077573346,0.0003727268948647791
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.020059881650720354,0.03853804077573346,0.0003727268948647791
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.020059881650720354,0.03853804077573346,0.0003727268948647791
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.017498307044156534,0.03853804077573346,0.0003727268948647791
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.015375105826246129,0.03853804077573346,0.00032186688998764535
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.011705986527322784,0.03853804077573346,0.00032186688998764535
OGD-OGD,1,AdultIncome,0.95+0.9,0.12491193170044344,0.1268025857782198,0.0012680258577821978
OGD-OGD,4,AdultIncome,0.95+0.9,0.05623838826559506,0.08461793469252446,0.0010398435247854119
OGD-OGD,7,AdultIncome,0.95+0.9,0.033736922267392465,0.04685586845615915,0.0005874569955317122
OGD-OGD,10,AdultIncome,0.95+0.9,0.11787342127017993,0.07795533428427175,0.0006756435754624383
OGD-OGD,13,AdultIncome,0.95+0.9,0.017007821587677715,0.023222269467681023,0.00023222269467681022
OGD-OGD,16,AdultIncome,0.95+0.9,0.017007821587677715,0.023222269467681023,0.00023222269467681022
OGD-OGD,19,AdultIncome,0.95+0.9,0.017007821587677715,0.010390976738027908,0.00017429067688447912
OGD-OGD,22,AdultIncome,0.95+0.9,0.017007821587677715,0.010390976738027908,0.00017429067688447912
OGD-OGD,25,AdultIncome,0.95+0.9,0.010705902576366883,0.010390976738027908,0.00017429067688447912
OGD-OGD,28,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,31,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,34,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,37,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,40,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,43,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,46,AdultIncome,0.95+0.9,0.007941445340162593,0.010390976738027908,0.00017429067688447912
OGD-OGD,49,AdultIncome,0.95+0.9,0.009715206423028144,0.010390976738027908,5.66277939708308e-05
OGD,1,AdultIncome,0.9+0,0.12491193170044344,0.1268025857782198,0.0012680258577821978
OGD,4,AdultIncome,0.9+0,0.02165479725858043,0.05062042522665326,0.0005849571544784014
OGD,7,AdultIncome,0.9+0,0.008688710341148917,0.05062042522665326,0.0005418745958295157
OGD,10,AdultIncome,0.9+0,0.003855433871282511,0.05062042522665326,0.000515677143175486
OGD,13,AdultIncome,0.9+0,0.012563487675340965,0.05062042522665326,0.000515677143175486
OGD,16,AdultIncome,0.9+0,0.03379906858527856,0.05062042522665326,0.000515677143175486
OGD,19,AdultIncome,0.9+0,0.0008043492730015177,0.05062042522665326,0.000515677143175486
OGD,22,AdultIncome,0.9+0,0.0006685418216260552,0.05062042522665326,0.0005107831518447322
OGD,25,AdultIncome,0.9+0,0.015405050256763177,0.05062042522665326,0.0005122318454670993
OGD,28,AdultIncome,0.9+0,0.008315227291993068,0.05062042522665326,0.0005122318454670993
OGD,31,AdultIncome,0.9+0,0.0010960496240167864,0.05062042522665326,0.0005122318454670993
OGD,34,AdultIncome,0.9+0,0.005743078355533154,0.05062042522665326,0.0005122318454670993
OGD,37,AdultIncome,0.9+0,0.0030444043659422068,0.05062042522665326,0.0005122318454670993
OGD,40,AdultIncome,0.9+0,0.0005803026450800177,0.05062042522665326,0.0005122318454670993
OGD,43,AdultIncome,0.9+0,0.0020588012047999867,0.05062042522665326,0.0005122318454670993
OGD,46,AdultIncome,0.9+0,0.00018936619762306695,0.05062042522665326,0.0005123753139253728
OGD,49,AdultIncome,0.9+0,0.00013024602558213785,0.05062042522665326,0.0005134372929510282
Hedge,1,AdultIncome,0.9+0,0.12491193170044344,0.1268025857782198,0.0012680258577821978
Hedge,4,AdultIncome,0.9+0,0.05192320283747057,0.06716992159701618,0.0008239944257216553
Hedge,7,AdultIncome,0.9+0,0.01697778000484667,0.06716992159701618,0.0007349117418588593
Hedge,10,AdultIncome,0.9+0,0.018517161668829198,0.06716992159701618,0.0006813590864573937
Hedge,13,AdultIncome,0.9+0,0.001718099340678378,0.06716992159701618,0.0006813590864573937
Hedge,16,AdultIncome,0.9+0,0.0021621080048680017,0.06716992159701618,0.0006713154268748029
Hedge,19,AdultIncome,0.9+0,0.0002973751191845949,0.06716992159701618,0.0006794875783197763
Hedge,22,AdultIncome,0.9+0,0.0015098329131687123,0.06716992159701618,0.0006734827484477876
Hedge,25,AdultIncome,0.9+0,6.392385244449556e-05,0.06716992159701618,0.0006787118872454345
Hedge,28,AdultIncome,0.9+0,0.0037227058601049644,0.06716992159701618,0.0006783560385685921
Hedge,31,AdultIncome,0.9+0,4.317203549947078e-05,0.06716992159701618,0.0006783560385685921
Hedge,34,AdultIncome,0.9+0,0.0020053628572710824,0.06716992159701618,0.0006785450410470871
Hedge,37,AdultIncome,0.9+0,2.1224180966763058e-05,0.06716992159701618,0.0006785450410470871
Hedge,40,AdultIncome,0.9+0,0.0009621429743655746,0.06716992159701618,0.0006785450410470871
Hedge,43,AdultIncome,0.9+0,6.1320874150450705e-06,0.06716992159701618,0.0006784791116087354
Hedge,46,AdultIncome,0.9+0,0.00012006652752912459,0.06716992159701618,0.0006781005403998894
Hedge,49,AdultIncome,0.9+0,4.2227947807590104e-05,0.06716992159701618,0.0006784892561727123
Prod,1,AdultIncome,0.9+0,0.12491193170044344,0.1268025857782198,0.0012680258577821978
Prod,4,AdultIncome,0.9+0,0.038343120441862645,0.08461793469252446,0.0009803827228902027
Prod,7,AdultIncome,0.9+0,0.04790244858691849,0.05617983909609426,0.0005535906485553049
Prod,10,AdultIncome,0.9+0,0.00451679774105033,0.05617983909609426,0.0005535906485553049
Prod,13,AdultIncome,0.9+0,0.0017454253970444061,0.05617983909609426,0.0005730221486969432
Prod,16,AdultIncome,0.9+0,0.012846431821893755,0.05617983909609426,0.0005730221486969432
Prod,19,AdultIncome,0.9+0,0.0012350470561756771,0.05617983909609426,0.0005727023660992174
Prod,22,AdultIncome,0.9+0,0.000764549229920347,0.05617983909609426,0.0005662998348105084
Prod,25,AdultIncome,0.9+0,0.0005171414750932503,0.05617983909609426,0.0005703169733821777
Prod,28,AdultIncome,0.9+0,0.00046686474172055097,0.05617983909609426,0.0005670474051757706
Prod,31,AdultIncome,0.9+0,0.0002815082142380987,0.05617983909609426,0.0005695340321721529
Prod,34,AdultIncome,0.9+0,0.00024071308326300842,0.05617983909609426,0.0005677988417619268
Prod,37,AdultIncome,0.9+0,0.00013852625869965142,0.05617983909609426,0.0005690589444664752
Prod,40,AdultIncome,0.9+0,0.0001355659669954168,0.05617983909609426,0.0005681482152338311
Prod,43,AdultIncome,0.9+0,6.796287670176777e-05,0.05617983909609426,0.0005688244827462393
Prod,46,AdultIncome,0.9+0,7.847132368380791e-05,0.05617983909609426,0.0005683379242288949
Prod,49,AdultIncome,0.9+0,3.099046872256504e-05,0.05617983909609426,0.0005686914161899787
GD,1,AdultIncome,0.9+0,0.12491193170044344,0.1268025857782198,0.0012680258577821978
GD,4,AdultIncome,0.9+0,0.19621590824319274,0.13087909829272337,0.0011962847671142054
GD,7,AdultIncome,0.9+0,0.17570660878403582,0.12037076983258747,0.0013162139141389031
GD,10,AdultIncome,0.9+0,0.11570635824677362,0.08461793469252446,0.0009108860744730653
GD,13,AdultIncome,0.9+0,0.20331967483641683,0.13781258191739942,0.0014906320349870228
GD,16,AdultIncome,0.9+0,0.163867691278802,0.10902646804232871,0.000977758464610259
GD,19,AdultIncome,0.9+0,0.025174369587493254,0.08461793469252446,0.0008528555445052213
GD,22,AdultIncome,0.9+0,0.09472861785037238,0.08461793469252446,0.0008528555445052213
GD,25,AdultIncome,0.9+0,0.11897097853950533,0.08461793469252446,0.0009329400072272363
GD,28,AdultIncome,0.9+0,0.15627306241123667,0.10724256237045246,0.001184931839517553
GD,31,AdultIncome,0.9+0,0.17058528301254833,0.11691109109359143,0.0012816171267489428
GD,34,AdultIncome,0.9+0,0.19040913976742513,0.13030297022801127,0.0014155359180931413
GD,37,AdultIncome,0.9+0,0.19725463051314862,0.13492739754384958,0.0014617801912515244
GD,40,AdultIncome,0.9+0,0.20778984077081708,0.1420443911829248,0.0015329501276422767
GD,43,AdultIncome,0.9+0,0.005620726782289859,0.08461793469252446,0.0008528555445052213
